추정가격,예정가격,입찰계약방법,낙찰율,낙찰금액
330100000,366592275,제한경쟁,88.144,323131400
978454545,1081746125,제한경쟁,88.436,956655079
882833637,964763525,제한경쟁,88.331,852192200
299554545,328608850,제한경쟁,88.432,290598000
175850000,192398250,제한경쟁,88.253,169798680
507100000,559595025,제한경쟁,88.246,493821630
730472728,804628925,제한경쟁,88.257,710147000
211007000,230878725,제한경쟁,88.28,203821000
496013636,540152075,제한경쟁,88.584,478489213
80000000,88019850,제한경쟁,88.476,77877210
261779091,284338150,제한경쟁,88.319,251125422
4020000000,4371533950,제한경쟁,87.412,3821283000
231600000,253170975,제한경쟁,88.166,223211000
92363636,101462150,제한경쟁,88.386,89678563
77650000,84842975,제한경쟁,87.753,74453040
199166000,217908375,제한경쟁,88.525,192903580
199166000,218440200,제한경쟁,88.52,193365400
235408182,261994950,제한경쟁,88.495,231853220
900781818,998477300,제한경쟁,88.517,883825899
30509091,33663575,제한경쟁,88.345,29740150
45347273,50008850,제한경쟁,88.476,44246020
303580909,332280225,제한경쟁,88.196,293061023
241460000,263022375,제한경쟁,88.366,232423880
297272728,327419425,제한경쟁,89.637,293491900
282332953,310512475,제한경쟁,99.834,310000000
828427273,915471025,제한경쟁,88.299,808355000
99400000,109290025,제한경쟁,88.004,96180000
937560000,1024310850,제한경쟁,88.336,904837000
209954546,230344375,제한경쟁,88.013,202734800
291790910,320043250,제한경쟁,88.594,283539425
292727273,320032600,제한경쟁,88.438,283033130
154324000,170718975,제한경쟁,88.442,150987660
763780000,839588825,제한경쟁,88.395,742159400
424800000,465079175,제한경쟁,88.379,411035000
475480000,523638700,제한경쟁,88.327,462517240
687150000,751571700,제한경쟁,88.451,664779770
92115455,101652300,제한경쟁,88.396,89857000
799277273,873852875,제한경쟁,88.277,771418400
171560000,187422850,제한경쟁,88.328,165548000
221022728,240533950,제한경쟁,88.398,212629137
180900000,198644800,제한경쟁,88.535,175871770
356900000,392903150,제한경쟁,88.325,347031978
488170909,530009900,제한경쟁,88.408,468573391
38632728,42416675,제한경쟁,89.091,37789450
245454545,267462675,제한경쟁,88.162,235801300
4526952728,4880154700,제한경쟁,87.556,4272896400
297856364,328213800,제한경쟁,88.351,289980573
235521818,257210650,제한경쟁,88.44,227478738
209590000,230859150,제한경쟁,87.748,202575000
267845454,293047125,제한경쟁,88.447,259193400
254400000,280482300,제한경쟁,88.455,248102047
169811819,185299175,제한경쟁,88.399,163804200
200360909,218501650,제한경쟁,88.422,193205511
296450000,324622750,제한경쟁,88.325,286723600
259310000,286262225,제한경쟁,88.103,252208270
228630000,248668125,제한경쟁,88.142,219183259
153350826,171673800,제한경쟁,88.289,151570000
610860000,671223725,제한경쟁,88.39,593299680
56490000,62150850,제한경쟁,88.42,54954300
168520000,185546775,제한경쟁,88.38,163987000
3639079091,3991738650,제한경쟁,87.395,3488587000
227490000,248069475,제한경쟁,88.502,219548438
100230000,109447375,제한경쟁,88.624,96996950
205923637,224846050,제한경쟁,88.238,198401500
171605454,188089800,제한경쟁,88.522,166501810
261355454,284404825,제한경쟁,88.502,251704000
251180000,277063425,제한경쟁,88.027,243891500
1052230000,1164351475,제한경쟁,87.957,1024131000
468800000,512874750,제한경쟁,88.899,455944070
120490909,131585100,제한경쟁,87.751,115467480
68736363,75811375,제한경쟁,88.034,66740200
398400000,438345225,제한경쟁,87.3,382675550
1215590000,1333856325,제한경쟁,87.428,1166167600
660362000,724554825,제한경쟁,88.347,640125222
381570000,420920125,제한경쟁,88.453,372319640
794084545,875060975,제한경쟁,88.474,774206000
17679290000,19399476125,제한경쟁,82.365,15978432000
95800000,106230725,제한경쟁,88.397,93905500
498542728,542377025,제한경쟁,88.406,479495082
231680000,252788250,제한경쟁,88.149,222831286
1513733637,1669544575,제한경쟁,87.337,1458146000
2198109090,2427180675,제한경쟁,87.407,2121544000
350880000,389368425,제한경쟁,88.433,344331900
346098181,382278475,제한경쟁,88.614,338752790
352600000,386747850,제한경쟁,88.261,341349580
159360000,175303500,제한경쟁,88.546,155225307
388360000,424928700,제한경쟁,88.398,375630820
509530000,563295275,제한경쟁,88.147,496529000
90909090,95079950,제한경쟁,88.383,84034550
152300000,163377450,제한경쟁,88.68,144883959
838360000,919650775,제한경쟁,88.464,813565290
334100000,364671025,제한경쟁,88.535,322862295
839075455,921132475,제한경쟁,88.504,815242000
570775454,627275425,제한경쟁,88.466,554928800
501090910,548865325,제한경쟁,88.436,485399640
4152170000,4590155450,제한경쟁,87.492,4016057820
809656364,887108575,제한경쟁,88.168,782153000
218801818,239441325,제한경쟁,88.349,211545000
224385455,244417525,제한경쟁,88.035,215173620
36340000,40037325,제한경쟁,87.789,35148650
234700000,254236850,제한경쟁,88.541,225105995
540492727,592419550,제한경쟁,88.089,521858210
284771818,315064325,제한경쟁,88.487,278792000
2389789092,2606173775,제한경쟁,87.409,2278035150
678130000,741437575,제한경쟁,88.263,654416400
159380000,177007700,제한경쟁,88.49,156634850
261820000,285676425,제한경쟁,88.256,252127600
4934890000,5458710125,제한경쟁,88.626,4837876520
154527273,153724775,제한경쟁,88.39,135878000
92140000,102358475,제한경쟁,88.024,90100318
227017273,246417775,제한경쟁,88.504,218091520
3272270000,3598057275,제한경쟁,87.472,3147326000
382636364,427941700,제한경쟁,88.405,378325000
197803636,217006900,제한경쟁,88.58,192225500
455040000,499130000,제한경쟁,88.273,440598500
487740000,533066925,제한경쟁,88.413,471301633
609918182,673694325,제한경쟁,88.265,594637000
411200000,451401825,제한경쟁,88.941,401482430
66712727,72649850,제한경쟁,87.765,63761600
625726364,682393450,제한경쟁,88.358,602954268
566890000,629683900,제한경쟁,88.396,556616000
345200000,379446625,제한경쟁,88.025,334011250
171751818,189895775,제한경쟁,88.459,167981463
428560000,470773750,제한경쟁,88.29,415648000
338190000,372336400,제한경쟁,88.306,328795407
273588182,300938000,제한경쟁,88.467,266231880
478673637,521791650,제한경쟁,88.078,459588050
279934545,290482850,제한경쟁,88.549,257220570
259942728,288440425,제한경쟁,88.357,254858386
226020000,248438700,제한경쟁,88.43,219695363
206383482,227630325,제한경쟁,88.302,201004000
110050910,120334850,제한경쟁,88.351,106317550
492330000,539093500,제한경쟁,88.588,477574450
608736364,668783075,제한경쟁,88.375,591039821
260720000,283244450,제한경쟁,88.404,250401060
248160000,274521100,제한경쟁,88.447,242805917
276790000,300490425,제한경쟁,88.571,266150148
228000000,249845775,제한경쟁,88.538,221209785
124727273,137664475,제한경쟁,87.979,121115890
129525454,142228725,제한경쟁,88.355,125667250
223760000,248843550,제한경쟁,88.253,219614301
214709069,238399550,제한경쟁,87.97,209720620
5389300000,5907570200,제한경쟁,86.461,5107761487
224075455,247507800,제한경쟁,88.343,218656791
270780000,296961500,제한경쟁,88.318,262271700
234000000,261359525,제한경쟁,89.949,235092000
216818182,235118700,제한경쟁,88.547,208190959
310726364,340554875,제한경쟁,88.46,301255830
862026364,940131150,제한경쟁,88.346,830577000
116590000,127705250,제한경쟁,88.055,112450970
141090000,157446725,제한경쟁,88.615,139522370
441800000,488083125,제한경쟁,89.339,436050000
901399031,984065250,제한경쟁,88.434,870256300
300380000,330489100,제한경쟁,88.451,292321987
547205455,602190900,제한경쟁,88.414,532424000
839920000,915255000,제한경쟁,88.308,808248460
56956363,62685550,제한경쟁,88.434,55435683
162995454,180760325,제한경쟁,88.584,160126317
297307762,328250225,제한경쟁,88.445,290321000
322460000,353577200,제한경쟁,88.713,313672300
135790000,148973225,제한경쟁,89.706,133638000
237789091,262198450,제한경쟁,88.235,231351200
62727273,69284325,제한경쟁,88.328,61198000
246440000,270901050,제한경쟁,88.282,239158100
419720000,468482375,제한경쟁,88.251,413444400
221881818,241946025,제한경쟁,88.065,213070000
404936636,442722975,제한경쟁,88.133,390189000
3442277273,3748876650,제한경쟁,87.406,3276762000
373417273,409056450,제한경쟁,91.13,372776800
35550000,39014725,제한경쟁,87.752,34236500
2000600001,2202723175,제한경쟁,87.336,1923785280
1007978182,1103775475,제한경쟁,87.436,965097980
515481819,557675475,제한경쟁,88.451,493274458
51545455,56840800,제한경쟁,88.184,50125000
250581819,275408525,제한경쟁,88.421,243521000
250683700,275278500,제한경쟁,88.457,243505357
580000000,626874900,제한경쟁,88.698,556025999
283376364,310798400,제한경쟁,88.208,274149280
482780910,531128075,제한경쟁,88.345,469229860
255055454,277584325,제한경쟁,88.419,245440040
190646400,208944550,제한경쟁,88.273,184443341
532690000,590084200,제한경쟁,88.336,521258600
259836364,288108750,제한경쟁,88.366,254592900
242555455,266015975,제한경쟁,88.272,234818480
231338182,255376075,제한경쟁,88.283,225455000
370770000,410449100,제한경쟁,88.331,362554300
,689590000,제한경쟁,66.706,460000000
787018182,870202325,제한경쟁,88.524,770342890
1052363637,1165066550,제한경쟁,87.56,1020135990
938629230,954304375,제한경쟁,88.742,846876000
234337273,261189750,제한경쟁,88.189,230343120
181685455,200426125,제한경쟁,88.288,176952731
274940000,301066300,제한경쟁,88.351,265996891
259419091,283722375,제한경쟁,88.394,250794300
242406364,266713700,제한경쟁,88.455,235923910
268375178,296446025,제한경쟁,88.166,261366000
362731818,395176625,제한경쟁,88.338,349092000
22054546,24402725,제한경쟁,87.797,21425039
196945922,214925850,제한경쟁,88.304,189788230
588466364,649645000,제한경쟁,88.595,575553620
598668182,659391150,제한경쟁,88.322,582391351
260559091,286957550,제한경쟁,88.154,252965437
688584545,760417900,제한경쟁,88.618,673868800
299809091,330188275,제한경쟁,88.487,292175200
100017273,110276775,제한경쟁,88.454,97544580
386640910,426847825,제한경쟁,88.288,376857000
1604820000,1781657575,제한경쟁,87.359,1556439000
120507546,131351075,제한경쟁,88.257,115927540
100209091,108789075,제한경쟁,88.262,96019704
1065960000,1171046375,제한경쟁,87.431,1023869000
227136364,247715075,제한경쟁,88.582,219433360
109090000,120034450,제한경쟁,88.196,105866000
1650200909,1811304725,제한경쟁,87.453,1584052400
254545455,274559600,제한경쟁,88.857,243968000
450370000,498431500,제한경쟁,88.366,440448109
156745455,171440700,제한경쟁,88.418,151585100
149255454,162927125,제한경쟁,88.581,144323250
151936364,166550525,제한경쟁,88.244,146972296
203260909,221819575,제한경쟁,88.313,195896000
235040000,261280750,제한경쟁,88.501,231236470
777810000,850752700,제한경쟁,88.269,750956842
349591818,378408825,제한경쟁,88.54,335045998
170493637,185864075,제한경쟁,88.244,164014740
215037273,236656375,제한경쟁,88.149,208611800
217600000,242844525,제한경쟁,88.477,214862708
123826364,136787925,제한경쟁,88.777,121437000
95950909,106518675,제한경쟁,87.75,93471000
663395455,719929250,제한경쟁,88.42,636563400
1743866364,1891426250,제한경쟁,87.475,1654540000
4332848182,4789356025,제한경쟁,87.44,4187858980
37120000,40911975,제한경쟁,87.757,35903422
90162727,98317425,제한경쟁,87.956,86477000
400909091,440011100,제한경쟁,88.13,387785630
912905455,1015523375,제한경쟁,88.324,896953900
112572728,123998475,제한경쟁,88.446,109672673
145772728,159609225,제한경쟁,88.435,141152000
77272727,84664275,제한경쟁,95.745,81062532
276754546,308947025,제한경쟁,88.015,271921180
51484546,56901775,제한경쟁,87.757,49935713
205977481,226340075,제한경쟁,88.275,199803418
467363637,515743875,제한경쟁,88.689,457408700
271990000,299168100,제한경쟁,88.073,263486800
310536364,334906000,제한경쟁,88.642,296869690
226600909,249859275,제한경쟁,88.426,220941870
290000000,319175475,제한경쟁,88.403,282162000
147226364,160723500,제한경쟁,88.424,142119000
734841818,809716400,제한경쟁,88.299,714974800
280081818,306714450,제한경쟁,88.438,271254776
1907000000,2095817400,제한경쟁,87.38,1831328400
429873636,472615150,제한경쟁,88.542,418466211
410272728,454213200,제한경쟁,88.226,400738000
239964545,264280450,제한경쟁,88.3,233360000
295554545,322977325,제한경쟁,88.576,286081787
2446517272,2686755575,제한경쟁,87.414,2348606640
199190000,218217300,제한경쟁,88.44,192992200
67912727,73789475,제한경쟁,88.435,65256449
2550320000,2824393375,제한경쟁,87.463,2470305280
582886364,639519225,제한경쟁,88.279,564564000
97481819,108063225,제한경쟁,88.431,95561536
297660000,325144725,제한경쟁,88.42,287493000
94740000,102870700,제한경쟁,60.342,62075000
784900000,,제한경쟁,0,560341250
312118182,344343725,제한경쟁,88.151,303544920
487470000,531911250,제한경쟁,88.408,470254000
130823637,144573400,제한경쟁,88.129,127411864
66943054,73001725,제한경쟁,88.379,64518540
192030000,212206300,제한경쟁,88.496,187795800
186363636,204667400,제한경쟁,87.983,180073850
84621820,93681900,제한경쟁,88.281,82704202
161599091,175493500,제한경쟁,88.59,155470700
246052727,270587700,제한경쟁,88.28,238876916
366076364,404199150,제한경쟁,88.016,355762400
215280000,238541475,제한경쟁,88.196,210386000
29551000,32306225,제한경쟁,87.748,28348164
336760000,373319925,제한경쟁,88.269,329527000
201453636,221450025,제한경쟁,88.484,195949660
480125455,521266975,제한경쟁,88.407,460837000
208960000,233115975,제한경쟁,88.551,206427221
750236364,817840975,제한경쟁,88.456,723432000
59500000,65113625,제한경쟁,88.418,57572480
122378282,134828100,제한경쟁,88.301,119055300
278382729,310984325,제한경쟁,88.452,275074000
493895455,544808975,제한경쟁,88.488,482094600
433947273,475452950,제한경쟁,88.518,420862000
1367978182,1500912500,제한경쟁,87.288,1310127000
77929547,86178825,제한경쟁,88.451,76226300
331010000,361707925,제한경쟁,88.725,320926900
64590910,71516675,제한경쟁,88.479,63277939
113636364,126355650,제한경쟁,88.201,111448000
808953640,891969125,제한경쟁,88.642,790662800
454009091,495342350,제한경쟁,88.736,439550160
837819643,893217075,제한경쟁,88.171,787564540
458181820,505945500,제한경쟁,88.31,446804600
200620000,221776650,제한경쟁,88.361,195965750
232530000,254844325,제한경쟁,88.456,225425874
235550000,260544350,제한경쟁,88.33,230140900
199840000,220276350,제한경쟁,88.084,194029100
434454545,478886925,제한경쟁,88.137,422076700
256388181,280693075,제한경쟁,88.146,247421400
97100000,107003650,제한경쟁,88.275,94458000
625454546,690552525,제한경쟁,87.898,606984640
743300000,832230900,제한경쟁,88.402,735713000
17811816364,19740288400,제한경쟁,82.348,16255742000
